x_0	x_1	x_2	x_3	x_4	x_5	x_6	x_7	x_8	x_9	x_1	x_11	x_12	x_13	x_14	x_15	x_16	x_17	x_18	x_19	x_2	x_21	x_22	x_23	x_24	x_25	x_26	x_27	x_28	x_29	x_3	x_31	x_32	x_33	x_34	x_35	x_36	x_37	x_38	x_39	x_4	x_41	x_42	x_43	x_44	x_45	x_46	x_47	x_48	x_49	x_5	x_51	x_52	x_53	x_54	x_55	x_56	x_57	x_58	x_59	x_6	x_61	x_62	x_63	x_64	x_65	x_66	x_67	x_68	x_69	x_7	x_71	x_72	x_73	x_74	x_75	x_76	x_77	x_78	x_79	x_8	x_81	x_82	x_83	x_84	x_85	x_86	x_87	x_88	x_89	x_9	x_91	x_92	x_93	x_94	x_95	x_96	x_97	x_98	x_99	x_10	x_101	x_102	x_103	x_104	x_105	x_106	x_107	x_108	5,323471	-5,513946	-3,352064	4,978033	6,790243	7,738471	-4,290966	-5,048589	4,262126	6,833344	-5,021667	-7,567788	1,289208	-1,546512	-3,639522	-2,778734	-3,671347	3,213701	-4,359655	-3,18594	-3,645922	0,5490912	-6,429911	5,130683	0,5862734	-0,5894185	-4,991765	-6,017102	0,9568594	6,760005	6,160788	2,142825	-4,924778	-2,764155	-5,762877	-1,115924	-0,6753292	5,152198	5,86186	1,055196	4,897562	4,043071	-4,650567	4,895815	-4,020042	-3,187711	-5,528062	-7,035097	7,868704	0,7140814	1,249933	0,6382077	-3,606099	6,571711	3,169826	-7,621623	-6,047714	-0,7587323	1,644946	-1,154932	2,922955	4,804649	4,935263	-6,399902	-3,10123	5,180116	6,424776	-3,5025	-6,108052	5,975215	-0,1424345	6,139343	5,268694	0,002306815	1,928866	-6,419454	5,755398	-7,432126	-0,4785504	-0,5129797	7,604733	1,929985	-2,255822	-0,7226341	-3,439341	7,86496	1,402283	-4,066476	0,0817633	3,818382	-2,905919	-0,08627801	-6,434927	-7,58563	-7,485463	6,785046	7,042321	-6,841435	-7,741454	5,388028	-0,08627801	-6,434927	-7,58563	-7,485463	6,785046	7,042321	-6,841435	-7,741454	5,388028	
7,016364	-5,022655	-4,525591	4,584569	4,700547	7,491384	-4,70845	-4,330928	5,237975	7,337822	-6,414282	-9,227491	2,0971	-2,540683	-2,743049	-2,156772	-2,397629	3,479609	-3,167635	-1,761075	-3,941379	2,247473	-4,788682	7,007542	2,192537	1,093153	-5,676456	-5,293646	1,342265	6,224225	6,595837	0,6480124	-6,865678	-0,047858	-4,179545	-3,16272	0,7993373	7,418312	4,65327	0,7635984	2,828826	5,338375	-4,968763	7,637769	-5,330092	-0,3377192	-7,218101	-7,539732	5,775834	0,3835094	1,617722	0,03854809	-4,808128	6,511796	4,100266	-7,9052	-6,815483	1,42094	2,778766	-1,608526	2,165222	3,682629	4,364036	-7,249003	-2,591447	4,45439	6,807438	-5,981027	-5,983698	7,43218	-1,742412	6,656542	6,065957	-1,356626	3,37287	-3,101295	4,63957	-7,905784	-0,4618368	-0,7814803	8,126972	2,720444	0,5539092	1,698563	-1,959054	5,774452	0,4001409	-5,8839	0,04126494	5,388149	-3,291273		-9,79375	-9,475447	-8,52212	7,750913	6,525209	-8,8239	-7,686094	6,129285		-9,79375	-9,475447	-8,52212	7,750913	6,525209	-8,8239	-7,686094	6,129285	
7,004112	-5,036933	-4,623291	4,54337	4,663538	7,534107	-4,742907	-4,306705	5,266618	7,305413	-6,450278	-9,190789	2,051325	-2,392701	-2,675881	-2,206791	-2,311721	3,530347	-3,109524	-1,780914	-3,997068	2,336836	-4,763693	6,96089	2,325644	1,045106	-5,664578	-5,352227	1,270126	6,285143	6,707514	0,7210414	-6,75685	0,09736612	-4,192623	-3,066834	0,8703753	7,411495	4,589238	0,6360797	2,855928	5,358612	-4,875275	7,53723	-5,42737	-0,3854516	-7,182418	-7,569999	5,689394	0,3232832	1,596692	0,04869175	-4,92872	6,568195	4,107759	-7,797131	-6,803124	1,406064	2,822266	-1,72635	2,184472	3,813514	4,307988	-7,29215	-2,62317	4,492861	6,890576	-5,955672	-6,026765	7,4438	-1,827514	6,596391	6,066318	-1,315132	3,343872	-3,034734	4,552474	-7,882945	-0,4571796	-0,8360081	8,170133	2,671191	0,6607583	1,752724	-2,112201	5,798525	0,5227425	-5,934655	0,009631559	5,381619	-3,302015		-9,838482	-9,402803	-8,509142	7,707714	6,461246	-8,931532	-7,603617	6,070852		-9,838482	-9,402803	-8,509142	7,707714	6,461246	-8,931532	-7,603617	6,070852	
7,009501	-5,043048	-4,635827	4,600445	4,61812	7,588567	-4,741175	-4,284509	5,259488	7,196303	-6,453438	-9,088633	2,09706	-2,263858	-2,723436	-2,230707	-2,232882	3,556962	-3,09135	-1,890589	-4,033912	2,452313	-4,81985	6,996583	2,442565	1,013692	-5,725926	-5,368151	1,197657	6,263339	6,806992	0,8494838	-6,689591	0,265007	-4,260765	-2,921558	0,9513899	7,379705	4,505417	0,647342	2,902742	5,402225	-4,857429	7,504076	-5,481915	-0,3284192	-7,150148	-7,525602	5,673222	0,3715519	1,61523	0,0102823	-4,933743	6,607163	4,103079	-7,783781	-6,785462	1,484363	2,943512	-1,862643	2,204529	3,867699	4,291689	-7,297277	-2,601906	4,413123	6,937217	-5,917282	-6,099291	7,524487	-1,783893	6,636787	6,069484	-1,211837	3,334867	-2,9143	4,410448	-7,914566	-0,4787808	-0,8997387	8,173516	2,561167	0,7740182	1,709315	-2,196703	5,793828	0,6633046	-6,028902	0,08776324	5,376005	-3,239307		-9,858027	-9,332591	-8,521995	7,721753	6,393976	-9,071136	-7,545777	6,040718		-9,858027	-9,332591	-8,521995	7,721753	6,393976	-9,071136	-7,545777	6,040718	
7,102197	-5,04148	-4,596178	4,631199	4,620533	7,649762	-4,784537	-4,236753	5,304678	7,129879	-6,357483	-9,064086	2,151257	-2,282026	-2,792004	-2,26864	-2,224787	3,574604	-3,025665	-1,893239	-4,109964	2,511911	-4,946212	6,957883	2,421836	1,076876	-5,754974	-5,387119	1,198895	6,170507	6,836886	0,9515001	-6,609845	0,4353134	-4,350281	-2,871833	0,9391484	7,338628	4,552067	0,6433684	2,837246	5,340986	-4,753895	7,438034	-5,507896	-0,2939123	-7,164712	-7,50105	5,635657	0,4342498	1,681229	0,07414073	-5,02875	6,715952	4,046488	-7,850188	-6,778125	1,523836	2,994166	-1,850509	2,119566	3,890698	4,342014	-7,337212	-2,610352	4,403714	7,036711	-5,842183	-6,093367	7,639596	-1,748797	6,564026	6,147589	-1,230035	3,38272	-2,815917	4,304204	-8,012228	-0,5444477	-0,8540298	8,087406	2,43091	0,7993218	1,730039	-2,194899	5,886898	0,7275795	-6,056282	0,07060727	5,328562	-3,156617		-9,883938	-9,38638	-8,52844	7,795444	6,371331	-9,209641	-7,442789	6,057541		-9,883938	-9,38638	-8,52844	7,795444	6,371331	-9,209641	-7,442789	6,057541	
7,11484	-4,959311	-4,543198	4,712193	4,642518	7,639004	-4,800805	-4,263778	5,336319	7,185359	-6,233275	-9,047413	2,116997	-2,35711	-2,747301	-2,360183	-2,130595	3,63138	-3,074455	-1,965606	-4,169022	2,580913	-4,983203	7,030381	2,490464	1,165565	-5,851571	-5,496332	1,11427	6,121017	6,922268	1,011616	-6,553754	0,5707252	-4,45064	-2,904352	0,8432295	7,282268	4,647118	0,6497304	2,765455	5,235596	-4,67817	7,357892	-5,43761	-0,3259967	-7,211739	-7,551205	5,715756	0,4182575	1,692446	0,1886558	-5,128588	6,809548	4,102869	-7,909213	-6,72802	1,490368	3,078136	-1,768023	2,031109	3,921383	4,436771	-7,306135	-2,574034	4,366682	7,015448	-5,824798	-6,060351	7,626176	-1,639358	6,493504	6,249901	-1,279911	3,454126	-2,782507	4,292046	-8,109375	-0,5466804	-0,8282558	8,105475	2,455297	0,7494401	1,796707	-2,289025	5,947121	0,6687316	-6,007342	0,1203599	5,282019	-3,063089		-9,983092	-9,406609	-8,559893	7,857483	6,352027	-9,257624	-7,311115	6,073904		-9,983092	-9,406609	-8,559893	7,857483	6,352027	-9,257624	-7,311115	6,073904	
7,072454	-4,918613	-4,569624	4,840676	4,681749	7,659295	-4,856174	-4,358352	5,421022	7,144675	-6,241515	-9,11385	2,182311	-2,359442	-2,67423	-2,365593	-2,010207	3,578516	-3,107528	-1,99848	-4,173223	2,574241	-5,087681	7,16575	2,442712	1,130022	-5,938443	-5,639295	1,150767	6,130199	7,021284	1,094853	-6,432592	0,7208146	-4,502592	-2,951918	0,7481949	7,276586	4,595077	0,6403463	2,795442	5,234041	-4,585264	7,347215	-5,426139	-0,2742636	-7,331708	-7,508765	5,786094	0,3139393	1,604165	0,2391452	-5,158973	6,889852	4,150275	-7,964358	-6,652728	1,42444	3,056522	-1,724019	1,989367	4,03474	4,457446	-7,372017	-2,638578	4,382743	7,002891	-5,718364	-6,126927	7,560965	-1,648502	6,519366	6,305751	-1,351915	3,394053	-2,850827	4,27282	-8,060363	-0,464662	-0,9122369	8,20828	2,44299	0,7199622	1,924168	-2,311829	6,016808	0,5872406	-6,06593	0,1545187	5,288671	-3,107682		-10,11384	-9,392995	-8,670424	7,854117	6,403989	-9,319638	-7,322353	6,17146		-10,11384	-9,392995	-8,670424	7,854117	6,403989	-9,319638	-7,322353	6,17146	
7,049636	-4,97127	-4,626775	4,809197	4,779811	7,72049	-4,888008	-4,495718	5,470801	7,139555	-6,185547	-9,221249	2,17521	-2,455968	-2,729059	-2,26983	-1,851499	3,496961	-3,165704	-1,965423	-4,132277	2,539271	-5,082569	7,194429	2,368032	1,030981	-5,918948	-5,64097	1,141117	6,21124	7,012091	1,13628	-6,349533	0,8000205	-4,600745	-2,911313	0,7581595	7,371075	4,50783	0,6647516	2,823755	5,258752	-4,565725	7,245867	-5,406847	-0,3391298	-7,307147	-7,423823	5,777279	0,1920755	1,555555	0,2585197	-5,244969	6,962948	4,266155	-8,02923	-6,648128	1,369044	2,964224	-1,609779	1,951367	4,179788	4,413941	-7,44092	-2,699592	4,373786	6,942341	-5,639087	-6,080886	7,621154	-1,588238	6,597941	6,408651	-1,399791	3,29353	-2,982735	4,244096	-7,981145	-0,4359979	-0,9305943	8,321015	2,428238	0,6962399	1,926428	-2,306766	6,132546	0,4934314	-6,159448	0,1366089	5,357509	-3,147871			-9,406005	-8,674761	7,938715	6,352559	-9,373288	-7,257071	6,27157			-9,406005	-8,674761	7,938715	6,352559	-9,373288	-7,257071	6,27157	
7,113925	-5,015229	-4,583173	4,778659	4,916389	7,830791	-5,000191	-4,53476	5,410676	7,219744	-6,183829	-9,175478	2,261728	-2,496318	-2,850777	-2,190635	-1,80404	3,432287	-3,280938	-1,972108	-4,039521	2,521789	-5,061743	7,174348	2,420423	0,9559734	-5,931559	-5,646055	1,109326	6,296332	6,936281	1,20152	-6,256999	0,7422071	-4,687521	-2,95242	0,6915987	7,371521	4,429354	0,7438937	2,829509	5,22501	-4,495634	7,117637	-5,312893	-0,3999183	-7,208378	-7,431641	5,815027	0,06580092	1,444752	0,2123657	-5,332633	6,91692	4,336276	-8,09445	-6,718806	1,291785	2,876645	-1,45541	1,896848	4,207276	4,368809	-7,385175	-2,829906	4,453619	6,862644	-5,610803	-6,119894	7,7194	-1,564151	6,592326	6,386036	-1,332378	3,246465	-2,960304	4,280406	-7,893419	-0,5042356	-1,003371	8,353511	2,376026	0,7449122	1,868478	-2,273825	6,185783	0,4631496	-6,159522	0,1756643	5,443754	-3,153026			-9,494278	-8,731314	8,065911	6,317257	-9,42417	-7,252925	6,412915			-9,494278	-8,731314	8,065911	6,317257	-9,42417	-7,252925	6,412915	
7,218434	-4,993023	-4,632422	4,840886	5,014042	7,898845	-5,11319	-4,497293	5,38312	7,171593	-6,148659	-9,077945	2,376307	-2,462261	-2,987556	-2,229438	-1,832739	3,486338	-3,332459	-2,05701	-3,969057	2,579754	-4,976418	7,164133	2,435259	0,8838856	-5,971266	-5,565136	1,15882	6,326257	6,883781	1,332958	-6,118317	0,6327965	-4,674772	-2,906418	0,6191024	7,321518	4,428674	0,8630158	2,851256	5,296797	-4,519601	7,010076	-5,354395	-0,4259747	-7,221202	-7,465216	5,779588	0,01335074	1,443443	0,1884631	-5,311117	6,801398	4,419169	-8,052272	-6,764957	1,345892	2,782669	-1,442587	1,833882	4,312633	4,368907	-7,263149	-2,873985	4,517691	6,80278	-5,68347	-6,239106	7,750384	-1,539321	6,673655	6,425193	-1,275376	3,202105	-2,860569	4,22093	-7,843229	-0,4409619	-0,9657046	8,334709	2,371859	0,7458103	1,911818	-2,200103	6,265955	0,4850248	-6,142715	0,09747979	5,420871	-3,166442			-9,552032	-8,814697	8,161545	6,338134	-9,484816	-7,318272	6,441964			-9,552032	-8,814697	8,161545	6,338134	-9,484816	-7,318272	6,441964	
7,370513	-4,939627	-4,693475	4,779649	4,998559	7,984519	-5,099841	-4,563268	5,328242	7,221592	-6,170788	-8,969047	2,363043	-2,531323	-3,024428	-2,336772	-1,915431	3,611033	-3,451388	-2,048295	-3,961914	2,65471	-4,970916	7,08046	2,439766	0,8158239	-6,082596	-5,464237	1,108389	6,26526	6,797756	1,394566	-6,022726	0,6389408	-4,642278	-2,851489	0,6089982	7,387512	4,477789	1,01091	2,913428	5,325804	-4,596329	6,98615	-5,317715	-0,4659485	-7,176867	-7,531979	5,777748	0,06869863	1,370367	0,2704194	-5,384727	6,706483	4,450674	-7,971678	-6,714441	1,301859	2,745893	-1,38416	1,746108	4,359813	4,37672	-7,136826	-2,986533	4,498171	6,871157	-5,669156	-6,373322	7,8178	-1,624281	6,722402	6,410634	-1,148766	3,252759	-2,873873	4,176097	-7,777958	-0,4440838	-1,043846	8,2795	2,457492	0,804153	1,889355	-2,219989	6,387351	0,5136334	-6,136511	0,06571748	5,49392	-3,091584			-9,596015	-8,90916	8,160124	6,253458	-9,428583	-7,325513	6,412152			-9,596015	-8,90916	8,160124	6,253458	-9,428583	-7,325513	6,412152	
7,39939	-4,869067	-4,751261	4,758823	4,984007	7,959188	-5,047818	-4,526372	5,211169	7,321489	-6,250778	-8,919579	2,266396	-2,603381	-3,074939	-2,456504	-2,022792	3,7636	-3,516613	-2,010644	-3,872785	2,657484	-4,915499	7,046133	2,479845	0,7820976	-6,185293	-5,415577	1,173016	6,298144	6,726508	1,483643	-5,875433	0,5873547	-4,653748	-2,787061	0,6195121	7,499165	4,405272	1,015887	3,03359	5,398375	-4,601753	7,035591	-5,293277	-0,4074196	-7,059704	-7,656245	5,69542	0,1358923	1,266404	0,2761893	-5,41798	6,71172	4,468801	-7,900453	-6,6119	1,256619	2,803516	-1,392782	1,659625	4,413707	4,432694	-7,069106	-3,060812	4,544148	6,967724	-5,621109	-6,498211	7,90832	-1,730199	6,694288	6,445084	-1,132983	3,34306	-2,88917	4,230657	-7,778285	-0,3498965	-1,179695	8,268394	2,569421	0,9177635	1,819317	-2,292036	6,463206	0,579223	-6,149877	-0,003035717	5,602608	-3,040042			-9,65392	-9,017661	8,123081	6,225706	-9,330265	-7,259275	6,33159			-9,65392	-9,017661	8,123081	6,225706	-9,330265	-7,259275	6,33159	
7,39075	-4,760776	-4,754034	4,650505	5,046082	7,893479	-4,922452	-4,49578	5,152805	7,399395	-6,228246	-8,887774	2,163538	-2,65676	-3,015373	-2,470815	-2,021484	3,865395	-3,645034	-1,92351	-3,769165	2,687076	-4,922423	7,117484	2,459677	0,7349659	-6,300459	-5,365862	1,160262	6,224234	6,669532	1,438239	-5,877073	0,6456641	-4,724973	-2,701972	0,569028	7,549033	4,418131	0,985823	3,155243	5,521064	-4,516038	6,981763	-5,301687	-0,3404756	-6,989411	-7,735153	5,591645	0,2613904	1,169593	0,2329356	-5,375401	6,757503	4,459841	-7,838755	-6,607147	1,256473	2,905948	-1,475882	1,63642	4,358926	4,437544	-7,106118	-3,15569	4,633136	6,959805	-5,601524	-6,522726	8,030298	-1,882834	6,62634	6,50504	-1,138043	3,3104	-2,884508	4,283607	-7,801148	-0,2643275	-1,2779	8,325633	2,688379	1,043295	1,695056	-2,241872	6,498915	0,6840543	-6,120535	-0,02059584	5,677697	-2,922785			-9,605118	-9,070467	8,060538	6,282811	-9,239844	-7,158129	6,378718			-9,605118	-9,070467	8,060538	6,282811	-9,239844	-7,158129	6,378718	
7,473215	-4,693251	-4,798607	4,633917	5,159478	7,839832	-4,79837	-4,48994	5,150282	7,498778	-6,163979	-8,810148	2,013472	-2,778415	-2,926566	-2,50491	-1,930408	3,996686	-3,712504	-1,902066	-3,816627	2,660989	-5,020234	7,139224	2,450083	0,6142582	-6,3469	-5,375803	1,059036	6,112106	6,740916	1,416732	-5,858974	0,6854443	-4,740598	-2,670867	0,5494067	7,478483	4,378128	0,9129043	3,297453	5,63022	-4,459302	6,948541	-5,211607	-0,2769314	-6,896003	-7,866394	5,511401	0,3097391	1,061182	0,165465	-5,396212	6,823338	4,43253	-7,866364	-6,543083	1,177997	3,020783	-1,492782	1,531524	4,332065	4,460486	-7,126246	-3,297353	4,605324	6,895503	-5,507448	-6,505235	8,112413	-1,870731	6,673378	6,599612	-1,184019	3,231091	-2,844555	4,261538	-7,894545	-0,2712609	-1,328874	8,333009	2,732335	1,111186	1,539192	-2,203861	6,604836	0,8287386	-6,116682	-0,001208067	5,650439	-2,901445			-9,642721	-9,004582	7,959316	6,354393	-9,294538	-7,090627	6,304519			-9,642721	-9,004582	7,959316	6,354393	-9,294538	-7,090627	6,304519	
7,534373	-4,566956	-4,782283	4,666187	5,249932	7,856594	-4,717103	-4,563305	5,235864	7,558193	-6,213453	-8,83278	1,870079	-2,753845	-2,932994	-2,566476	-1,836059	4,020918	-3,674469	-1,841627	-3,773336	2,729233	-5,030639	7,208832	2,511962	0,5258815	-6,387393	-5,394658	1,046629	6,054514	6,740158	1,495895	-5,940655	0,6489927	-4,706104	-2,692367	0,5552524	7,395154	4,382278	0,9002169	3,30572	5,704802	-4,477381	6,951074	-5,153608	-0,3186204	-6,86095	-7,853064	5,495883	0,3557733	0,9431669	0,1471877	-5,335858	6,858827	4,466187	-7,859901	-6,584852	1,055617	3,10121	-1,514996	1,425052	4,335399	4,415555	-7,136219	-3,274296	4,659036	6,850339	-5,508299	-6,458707	8,20536	-1,771812	6,768091	6,622006	-1,300473	3,121632	-2,739736	4,349468	-7,850556	-0,2359321	-1,314733	8,395547	2,776175	1,21774	1,54502	-2,198519	6,698041	0,8890093	-6,180049	0,08882208	5,683201	-2,807989			-9,613605	-9,051933	7,987109	6,431649	-9,225063	-7,10925	6,219833			-9,613605	-9,051933	7,987109	6,431649	-9,225063	-7,10925	6,219833	
7,601386	-4,455322	-4,718917	4,746623	5,25948	7,771154	-4,594984	-4,513572	5,270105	7,603118	-6,248677	-8,903197	1,739668	-2,779195	-2,955535	-2,524776	-1,717465	4,062496	-3,663596	-1,772596	-3,748528	2,730341	-5,06311	7,263066	2,572009	0,5275941	-6,312537	-5,415138	1,057228	6,117442	6,773436	1,5194	-6,078199	0,5510082	-4,623066	-2,723224	0,5899411	7,331354	4,387743	0,8051195	3,222502	5,793983	-4,457136	6,927783	-5,136499	-0,2491667	-6,790919	-7,938929	5,542291	0,4409684	0,8203372	0,18092	-5,215109	6,810038	4,419834	-7,866531	-6,685425	0,8999533	3,111043	-1,489542	1,419567	4,380731	4,435187	-7,1401	-3,260544	4,769131	6,91513	-5,548593	-6,497605	8,34868	-1,688638	6,788261	6,568967	-1,398357	3,055598	-2,59809	4,479679	-7,827711	-0,139031	-1,219815	8,434701	2,872888	1,213745	1,605906	-2,163825	6,718863	0,9541473	-6,25503	0,05142382	5,778601	-2,841329			-9,675919	-9,089307	8,085908	6,427392	-9,101753	-7,214391	6,104216			-9,675919	-9,089307	8,085908	6,427392	-9,101753	-7,214391	6,104216	
7,545039	-4,34603	-4,654799	4,806427	5,295388	7,80944	-4,596303	-4,473825	5,301737	7,636162	-6,350983	-8,938348	1,692835	-2,798499	-3,020654	-2,424612	-1,708244	4,018916	-3,664196	-1,771806	-3,655095	2,743447	-5,175719	7,351354	2,672546	0,429047	-6,327024	-5,45193	1,087036	6,148851	6,888204	1,602018	-6,194854	0,5035239	-4,666648	-2,838293	0,6010772	7,342934	4,385951	0,7146639	3,219515	5,748036	-4,406749	6,832382	-5,224781	-0,1555394	-6,821804	-8,059223	5,578405	0,4722018	0,7301402	0,1869064	-5,13704	6,850777	4,357865	-7,854633	-6,708669	0,8477787	3,067669	-1,56477	1,503138	4,434719	4,438017	-7,079616	-3,279227	4,735682	6,984637	-5,492239	-6,492851	8,357739	-1,603314	6,852777	6,630103	-1,49896	2,931192	-2,537093	4,557384	-7,729343	-0,04026854	-1,113123	8,511124	2,977803	1,183908	1,616021	-2,164855	6,728215	0,9171121	-6,280523	0,09579664	5,915315	-2,767701			-9,680979	-9,181	8,136688	6,456425	-9,092387	-7,214653	6,142466			-9,680979	-9,181	8,136688	6,456425	-9,092387	-7,214653	6,142466	
7,514422	-4,367995	-4,530241	4,935397	5,287313	7,862815	-4,694114	-4,510268	5,374332	7,749169	-6,422197	-8,980636	1,631461	-2,710304	-2,982926	-2,314838	-1,719673	3,943773	-3,566436	-1,735908	-3,588653	2,731705	-5,296511	7,488194	2,699896	0,280511	-6,395212	-5,435694	1,021516	6,164528	6,95497	1,578674	-6,182984	0,5411425	-4,752085	-2,81195	0,546193	7,410052	4,386689	0,6670601	3,263336	5,730385	-4,336875	6,776985	-5,21929	-0,04389659	-6,931889	-8,121816	5,520823	0,4754347	0,7225279	0,1972026	-5,149092	6,827188	4,335684	-7,922161	-6,659478	0,8004354	3,071269	-1,552507	1,612319	4,483869	4,457439	-7,033568	-3,203379	4,656051	7,101125	-5,48488	-6,46941	8,292836	-1,618978	6,968162	6,680329	-1,52763	2,805071	-2,560953	4,568934	-7,599002	0,03082774	-0,9808299	8,5898	3,087865	1,186133	1,587612	-2,214801	6,70569	0,9011967	-6,369286	0,04581541	6,005268	-2,737891			-9,737165	-9,253553	8,25174	6,39375	-9,114975	-7,222139	6,243917			-9,737165	-9,253553	8,25174	6,39375	-9,114975	-7,222139	6,243917	
7,522282	-4,350564	-4,396039	5,021629	5,292967	7,79936	-4,771595	-4,50675	5,490577	7,70797	-6,48838	-9,027277	1,580433	-2,748237	-2,937932	-2,326587	-1,782551	3,955022	-3,501378	-1,687641	-3,528492	2,731485	-5,312997	7,513759	2,72938	0,1826577	-6,365596	-5,416649	1,036739	6,137692	6,923733	1,608741	-6,138582	0,4693601	-4,82566	-2,790523	0,4721727	7,400717	4,339828	0,5490938	3,291014	5,722115	-4,380607	6,798403	-5,179265	0,02808303	-6,965211	-8,117244	5,522276	0,4950755	0,7407885	0,2404491	-5,108396	6,726914	4,34768	-7,85813	-6,632458	0,7554555	3,038112	-1,543098	1,581178	4,608007	4,488133	-6,931252	-3,187443	4,602675	7,21318	-5,578965	-6,487333	8,197348	-1,718153	6,995586	6,771863	-1,491621	2,709837	-2,619606	4,598486	-7,528327	0,06317769	-0,8274444	8,692125	3,135447	1,145808	1,6104	-2,196639	6,685733	0,8489496	-6,417421	0,04448755	6,083221	-2,77518			-9,865182	-9,240941	8,343928	6,414043	-9,185207	-7,252898	6,31495			-9,865182	-9,240941	8,343928	6,414043	-9,185207	-7,252898	6,31495	
7,46296	-4,395607	-4,383341	5,079818	5,200311	7,859148	-4,845603	-4,59423	5,58953	7,61368	-6,607856	-9,025047	1,461345	-2,866695	-2,925669	-2,308566	-1,795555	3,974136	-3,507561	-1,724297	-3,416588	2,805056	-5,35526	7,500913	2,738817	0,1896547	-6,290894	-5,323462	1,002901	6,045203	6,975287	1,598696	-6,167031	0,5009473	-4,878994	-2,8153	0,4109494	7,346585	4,284153	0,4449055	3,372257	5,629469	-4,357322	6,789635	-5,10256	0,04603115	-6,970679	-8,097359	5,57348	0,5696312	0,7816865	0,3048594	-5,178382	6,593941	4,44802	-7,85072	-6,693429	0,8138053	3,075336	-1,442278	1,568023	4,683085	4,58646	-6,788402	-3,083598	4,578313	7,347485	-5,574446	-6,591659	8,057806	-1,72896	7,038961	6,8773	-1,466176	2,628297	-2,609836	4,596515	-7,573775	0,1447337	-0,6568027	8,696609	3,060679	1,206299	1,706727	-2,191994	6,610115	0,8571877	-6,345973	-0,04123193	6,081399	-2,889896			-9,993143	-9,257252	8,47792	6,380369	-9,261664	-7,19331	6,261781			-9,993143	-9,257252	8,47792	6,380369	-9,261664	-7,19331	6,261781	
7,343536	-4,474399	-4,369572	5,042993	5,160046	7,792059	-4,877727	-4,679759	5,646835	7,568316	-6,609222	-8,928687	1,356772	-2,952411	-2,93799	-2,31204	-1,795183	4,017363	-3,463238	-1,806275	-3,4557	2,868629	-5,320106	7,458232	2,706177	0,1211166	-6,338019	-5,239238	1,024488	5,923786	6,972049	1,588355	-6,272295	0,5206467	-4,955397	-2,805251	0,3199185	7,327131	4,190633	0,3911625	3,403622	5,528055	-4,258012	6,749511	-5,029273	0,1408458	-6,87535	-8,134168	5,5524	0,5776896	0,7038968	0,3561999	-5,129333	6,553336	4,421232	-7,759446	-6,816424	0,863283	3,181628	-1,303931	1,576891	4,729146	4,59428	-6,784341	-3,085862	4,657391	7,429493	-5,495656	-6,633496	8,059341	-1,776017	7,043897	6,88946	-1,526328	2,601394	-2,560219	4,568484	-7,509128	0,1871139	-0,508773	8,629289	3,022591	1,151017	1,825058	-2,166399	6,644777	0,8414251	-6,232909	-0,05153345	6,172373	-2,991592			-10,05103	-9,244613	8,457458	6,325982	-9,261658	-7,138635	6,164827			-10,05103	-9,244613	8,457458	6,325982	-9,261658	-7,138635	6,164827	
7,30437	-4,532159	-4,388428	5,101452	5,074284	7,795004	-4,827007	-4,734352	5,761512	7,490357	-6,528769	-8,910658	1,24849	-3,040844	-2,856065	-2,333993	-1,816817	3,970302	-3,370599	-1,916201	-3,551921	2,905024	-5,239116	7,407159	2,756198	0,1236795	-6,286126	-5,116675	1,119279	5,774788	7,043263	1,567329	-6,334187	0,6153521	-4,980489	-2,716393	0,3671936	7,327766	4,185049	0,3510001	3,508965	5,57717	-4,237299	6,714355	-5,047061	0,1127696	-6,86439	-8,215291	5,484666	0,6813458	0,6708095	0,3123045	-5,170077	6,436584	4,422739	-7,655101	-6,868571	0,9067593	3,279679	-1,172037	1,539287	4,803	4,504165	-6,860109	-3,033442	4,727883	7,469011	-5,541443	-6,734188	7,990747	-1,833332	7,120914	6,885142	-1,477481	2,537979	-2,597806	4,585078	-7,510782	0,1658682	-0,5034952	8,578522	3,033165	1,074527	1,978885	-2,221163	6,577312	0,8331935	-6,256647	-0,1373826	6,228566	-3,018735				-9,250646	8,388425	6,348097	-9,272991	-7,071467	6,099774				-9,250646	8,388425	6,348097	-9,272991	-7,071467	6,099774	
7,358782	-4,476954	-4,358761	5,224787	5,008007	7,767728	-4,707922	-4,699345	5,865707	7,465616	-6,587408	-8,911266	1,264225	-3,174948	-2,84875	-2,32098	-1,72967	3,879362	-3,347573	-1,951377	-3,686854	2,844827	-5,182323	7,292775	2,762749	0,03628431	-6,294354	-4,988678	1,223259	5,701046	7,174964	1,517672	-6,325048	0,6188945	-4,904289	-2,57271	0,4422393	7,359645	4,265043	0,2972881	3,542922	5,662356	-4,315385	6,62854	-5,106423	0,006542966	-6,80857	-8,177306	5,391788	0,7997603	0,5776293	0,3826033	-5,090992	6,394363	4,38623	-7,679873	-6,983944	0,9520684	3,233882	-1,011977	1,462213	4,865316	4,462008	-6,968658	-2,956943	4,837899	7,563809	-5,565165	-6,861681	8,048255	-1,915712	7,098591	6,98165	-1,475916	2,412496	-2,66661	4,618014	-7,434353	0,2040058	-0,4610863	8,524115	3,0737	0,9589242	1,962446	-2,179368	6,58228	0,840017	-6,234713	-0,1072213	6,228294	-2,998384				-9,204567	8,323893	6,404016	-9,193815	-7,078021	5,999775				-9,204567	8,323893	6,404016	-9,193815	-7,078021	5,999775	
